Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,VCH,VCD,VCA
28/01/14,Man United,Cardiff,2.0,0.0,H,1.0,0.0,H,C Pawson,17.0,7.0,5.0,1.0,9.0,9.0,5.0,5.0,0.0,1.0,0.0,0.0,1.25,6.5,15.0,1.22,6.0,12.5,1.3,5.0,9.0,1.25,5.0,15.0,1.25,6.5,15.0
28/01/14,Norwich,Newcastle,0.0,0.0,D,0.0,0.0,D,C Foy,9.0,22.0,2.0,3.0,13.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,2.7,3.4,2.8,2.55,3.3,2.7,2.75,3.3,2.4,2.7,3.0,2.8,2.6,3.4,2.88
28/01/14,Southampton,Arsenal,2.0,2.0,D,1.0,0.0,H,L Mason,13.0,7.0,5.0,4.0,11.0,4.0,7.0,5.0,1.0,1.0,0.0,1.0,4.33,3.5,1.95,4.1,3.5,1.87,4.0,3.45,1.85,4.0,3.4,1.91,4.2,3.5,1.95
28/01/14,Swansea,Fulham,2.0,0.0,H,0.0,0.0,D,M Oliver,14.0,15.0,7.0,4.0,14.0,9.0,5.0,8.0,1.0,1.0,0.0,0.0,1.75,3.75,5.25,1.7,3.5,5.25,1.72,3.6,4.6,1.75,3.5,5.0,1.75,3.8,5.0
29/01/14,Aston Villa,West Brom,4.0,3.0,H,3.0,3.0,D,M Clattenburg,10.0,12.0,6.0,4.0,15.0,10.0,3.0,3.0,1.0,3.0,0.0,0.0,2.6,3.3,3.0,2.5,3.25,2.8,2.6,3.1,2.7,2.62,3.1,2.8,2.6,3.3,2.9
29/01/14,Chelsea,West Ham,0.0,0.0,D,0.0,0.0,D,N Swarbrick,39.0,1.0,9.0,1.0,12.0,11.0,13.0,3.0,1.0,3.0,0.0,0.0,1.18,8.0,19.0,1.2,6.5,13.0,1.17,6.5,14.0,1.2,6.0,17.0,1.2,7.5,17.0
29/01/14,Sunderland,Stoke,1.0,0.0,H,1.0,0.0,H,R Madley,16.0,14.0,6.0,5.0,16.0,15.0,2.0,3.0,2.0,2.0,0.0,1.0,2.1,3.4,3.9,2.0,3.3,3.8,2.05,3.3,3.5,2.1,3.2,3.6,2.15,3.4,3.75
29/01/14,Tottenham,Man City,1.0,5.0,A,0.0,1.0,A,A Marriner,4.0,24.0,2.0,10.0,11.0,10.0,3.0,5.0,1.0,4.0,1.0,0.0,3.75,3.75,2.05,3.5,3.6,2.0,3.6,3.3,2.0,3.6,3.5,2.0,3.5,3.75,2.05
01/02/14,Cardiff,Norwich,2.0,1.0,H,0.0,1.0,A,M Clattenburg,14.0,27.0,5.0,6.0,8.0,9.0,7.0,14.0,1.0,4.0,0.0,0.0,2.3,3.4,3.4,2.2,3.25,3.3,2.2,3.3,3.1,2.3,3.1,3.3,2.3,3.4,3.4
01/02/14,Everton,Aston Villa,2.0,1.0,H,0.0,1.0,A,R Madley,13.0,4.0,6.0,1.0,4.0,18.0,13.0,1.0,1.0,0.0,0.0,0.0,1.53,4.33,7.0,1.42,4.33,7.5,1.45,4.0,7.0,1.53,3.75,7.0,1.55,4.33,7.0
01/02/14,Fulham,Southampton,0.0,3.0,A,0.0,0.0,D,M Jones,8.0,17.0,4.0,5.0,10.0,9.0,4.0,5.0,0.0,3.0,0.0,0.0,3.6,3.4,2.2,3.4,3.3,2.15,3.0,3.3,2.25,3.3,3.2,2.25,3.4,3.5,2.2
01/02/14,Hull,Tottenham,1.0,1.0,D,1.0,0.0,H,A Taylor,9.0,19.0,4.0,3.0,13.0,9.0,4.0,10.0,1.0,1.0,0.0,0.0,4.0,3.5,2.05,3.75,3.5,1.95,3.8,3.45,1.9,4.0,3.1,2.05,3.8,3.5,2.1
01/02/14,Newcastle,Sunderland,0.0,3.0,A,0.0,2.0,A,P Dowd,28.0,16.0,10.0,5.0,18.0,13.0,7.0,3.0,2.0,2.0,0.0,0.0,1.95,3.5,4.33,1.8,3.5,4.4,1.9,3.45,3.8,1.95,3.3,4.0,1.95,3.6,4.3
01/02/14,Stoke,Man United,2.0,1.0,H,1.0,0.0,H,N Swarbrick,13.0,19.0,6.0,4.0,18.0,7.0,7.0,10.0,2.0,2.0,0.0,0.0,7.0,4.0,1.57,6.0,3.9,1.55,5.4,3.7,1.6,7.0,3.5,1.57,6.5,4.0,1.6
01/02/14,West Ham,Swansea,2.0,0.0,H,2.0,0.0,H,H Webb,11.0,20.0,4.0,0.0,7.0,7.0,8.0,11.0,1.0,0.0,1.0,0.0,2.9,3.4,2.6,2.85,3.25,2.45,2.65,3.3,2.5,2.8,3.1,2.62,2.9,3.3,2.62
02/02/14,Arsenal,Crystal Palace,2.0,0.0,H,0.0,0.0,D,J Moss,11.0,10.0,6.0,2.0,9.0,14.0,6.0,5.0,1.0,2.0,0.0,0.0,1.22,7.0,16.0,1.2,6.5,12.5,1.22,5.5,12.0,1.22,5.5,15.0,1.22,6.5,17.0
02/02/14,West Brom,Liverpool,1.0,1.0,D,0.0,1.0,A,K Friend,12.0,12.0,4.0,3.0,13.0,15.0,3.0,4.0,4.0,2.0,0.0,0.0,5.75,4.33,1.62,5.75,3.6,1.62,5.4,3.7,1.6,6.0,3.4,1.67,5.0,4.0,1.65
03/02/14,Man City,Chelsea,0.0,1.0,A,0.0,1.0,A,M Dean,25.0,18.0,3.0,6.0,11.0,13.0,12.0,6.0,3.0,3.0,0.0,0.0,1.85,3.8,4.5,1.8,3.75,4.1,1.85,3.45,4.0,1.85,3.3,4.5,1.87,3.75,4.4
08/02/14,Aston Villa,West Ham,0.0,2.0,A,0.0,0.0,D,M Dean,16.0,10.0,1.0,2.0,9.0,8.0,8.0,10.0,0.0,2.0,0.0,0.0,2.1,3.5,3.8,2.0,3.3,3.8,2.1,3.2,3.4,2.15,3.0,3.75,2.15,3.5,3.6
08/02/14,Chelsea,Newcastle,3.0,0.0,H,2.0,0.0,H,H Webb,18.0,12.0,8.0,6.0,7.0,10.0,6.0,5.0,0.0,3.0,0.0,0.0,1.25,6.25,15.0,1.25,5.5,12.0,1.3,5.0,9.0,1.25,5.0,15.0,1.25,6.25,15.0
08/02/14,Crystal Palace,West Brom,3.0,1.0,H,2.0,0.0,H,C Foy,10.0,16.0,6.0,6.0,13.0,13.0,4.0,7.0,0.0,3.0,0.0,0.0,2.6,3.3,3.0,2.5,3.2,2.85,2.4,3.1,2.9,2.6,3.1,2.8,2.62,3.2,3.0
08/02/14,Liverpool,Arsenal,5.0,1.0,H,4.0,0.0,H,M Oliver,22.0,11.0,12.0,6.0,14.0,14.0,6.0,6.0,1.0,2.0,0.0,0.0,2.2,3.6,3.4,2.1,3.5,3.25,2.2,3.3,3.1,2.2,3.1,3.5,2.2,3.6,3.4
08/02/14,Norwich,Man City,0.0,0.0,D,0.0,0.0,D,J Moss,7.0,15.0,2.0,2.0,7.0,6.0,4.0,14.0,2.0,1.0,0.0,0.0,9.0,5.5,1.36,9.0,5.25,1.31,9.0,5.0,1.3,10.0,4.33,1.36,9.0,5.5,1.36
08/02/14,Southampton,Stoke,2.0,2.0,D,2.0,2.0,D,C Pawson,17.0,5.0,5.0,4.0,7.0,14.0,7.0,4.0,0.0,4.0,0.0,0.0,1.55,4.0,7.5,1.5,4.2,6.25,1.6,3.7,5.4,1.53,3.6,7.5,1.57,4.1,7.0
08/02/14,Sunderland,Hull,0.0,2.0,A,0.0,1.0,A,M Jones,7.0,25.0,3.0,9.0,12.0,16.0,2.0,6.0,1.0,3.0,1.0,0.0,2.15,3.4,3.8,2.1,3.2,3.6,1.95,3.35,3.7,2.15,3.0,3.75,2.15,3.3,3.9
08/02/14,Swansea,Cardiff,3.0,0.0,H,0.0,0.0,D,A Marriner,17.0,7.0,6.0,1.0,7.0,8.0,5.0,1.0,1.0,1.0,0.0,0.0,1.85,3.6,4.75,1.75,3.7,4.5,1.7,3.6,4.7,1.85,3.2,4.8,1.91,3.6,4.5
09/02/14,Man United,Fulham,2.0,2.0,D,0.0,1.0,A,K Friend,31.0,6.0,9.0,3.0,3.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.2,7.0,19.0,1.2,6.25,14.0,1.2,5.8,13.0,1.22,5.0,21.0,1.22,7.0,15.0
09/02/14,Tottenham,Everton,1.0,0.0,H,0.0,0.0,D,M Clattenburg,8.0,11.0,2.0,3.0,9.0,13.0,9.0,7.0,1.0,0.0,0.0,0.0,2.1,3.5,3.75,2.05,3.3,3.6,2.1,3.3,3.3,2.15,3.0,3.75,2.15,3.5,3.6
11/02/14,Cardiff,Aston Villa,0.0,0.0,D,0.0,0.0,D,C Foy,12.0,18.0,3.0,6.0,5.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,2.5,3.4,3.0,2.45,3.2,2.9,2.3,3.3,2.9,2.5,3.1,2.9,2.6,3.4,2.9
11/02/14,Hull,Southampton,0.0,1.0,A,0.0,0.0,D,M Atkinson,12.0,16.0,4.0,7.0,6.0,8.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,3.25,2.6,2.85,3.2,2.5,2.85,3.2,2.4,2.8,3.1,2.6,2.88,3.25,2.7
11/02/14,West Brom,Chelsea,1.0,1.0,D,0.0,1.0,A,A Taylor,12.0,15.0,1.0,4.0,9.0,13.0,5.0,8.0,3.0,4.0,0.0,0.0,7.5,4.5,1.5,7.0,4.25,1.45,6.1,4.0,1.5,7.0,4.0,1.5,7.0,4.33,1.53
11/02/14,West Ham,Norwich,2.0,0.0,H,0.0,0.0,D,M Oliver,12.0,13.0,7.0,6.0,12.0,16.0,5.0,5.0,1.0,3.0,0.0,0.0,2.05,3.5,4.0,2.0,3.4,3.7,2.0,3.3,3.6,2.05,3.2,3.75,2.05,3.5,3.8
12/02/14,Arsenal,Man United,0.0,0.0,D,0.0,0.0,D,M Clattenburg,17.0,6.0,5.0,2.0,10.0,14.0,5.0,5.0,1.0,2.0,0.0,0.0,2.15,3.5,3.6,2.1,3.4,3.4,2.2,3.3,3.1,2.15,3.1,3.6,2.15,3.5,3.5
12/02/14,Fulham,Liverpool,2.0,3.0,A,1.0,1.0,D,P Dowd,10.0,21.0,3.0,7.0,7.0,9.0,7.0,5.0,4.0,3.0,0.0,0.0,8.0,5.25,1.4,7.25,4.5,1.42,7.0,4.0,1.45,7.0,4.33,1.44,7.5,5.0,1.44
12/02/14,Newcastle,Tottenham,0.0,4.0,A,0.0,1.0,A,N Swarbrick,13.0,15.0,5.0,8.0,6.0,11.0,8.0,6.0,0.0,0.0,0.0,0.0,3.3,3.5,2.3,3.0,3.5,2.25,2.75,3.3,2.4,3.2,3.1,2.38,3.3,3.5,2.3
12/02/14,Stoke,Swansea,1.0,1.0,D,1.0,0.0,H,J Moss,7.0,13.0,4.0,3.0,11.0,12.0,2.0,5.0,2.0,2.0,0.0,0.0,2.7,3.25,2.9,2.5,3.2,2.85,2.4,3.3,2.75,2.7,3.1,2.7,2.7,3.25,2.88
22/02/14,Arsenal,Sunderland,4.0,1.0,H,3.0,0.0,H,A Marriner,12.0,7.0,9.0,3.0,10.0,11.0,7.0,3.0,0.0,1.0,0.0,0.0,1.33,5.5,11.0,1.28,5.25,10.5,1.27,5.2,10.0,1.33,4.5,11.0,1.33,5.4,11.0
22/02/14,Cardiff,Hull,0.0,4.0,A,0.0,2.0,A,H Webb,23.0,12.0,5.0,6.0,4.0,11.0,9.0,2.0,1.0,1.0,0.0,0.0,2.75,3.2,2.88,2.5,3.1,2.9,2.3,3.3,2.9,2.7,3.1,2.7,2.8,3.12,2.88
22/02/14,Chelsea,Everton,1.0,0.0,H,0.0,0.0,D,L Probert,25.0,8.0,8.0,2.0,15.0,12.0,8.0,8.0,1.0,2.0,0.0,0.0,1.57,4.0,7.0,1.53,4.1,6.0,1.5,4.0,6.1,1.6,3.4,7.0,1.62,4.0,6.25
22/02/14,Crystal Palace,Man United,0.0,2.0,A,0.0,0.0,D,M Oliver,15.0,14.0,6.0,5.0,12.0,10.0,6.0,4.0,0.0,2.0,0.0,0.0,6.5,4.0,1.6,6.5,3.6,1.57,5.1,3.6,1.65,6.0,3.6,1.62,7.0,4.0,1.57
22/02/14,Man City,Stoke,1.0,0.0,H,0.0,0.0,D,C Foy,19.0,7.0,7.0,2.0,16.0,13.0,8.0,3.0,3.0,1.0,0.0,0.0,1.18,8.0,19.0,1.16,7.5,14.5,1.15,7.0,15.0,1.2,6.0,15.0,1.18,8.0,19.0
22/02/14,West Brom,Fulham,1.0,1.0,D,0.0,1.0,A,M Dean,16.0,7.0,5.0,3.0,13.0,15.0,8.0,2.0,3.0,3.0,0.0,0.0,1.8,3.9,4.75,1.72,3.8,4.5,1.8,3.5,4.2,1.8,3.5,4.5,1.83,3.8,4.6
22/02/14,West Ham,Southampton,3.0,1.0,H,2.0,1.0,H,M Clattenburg,10.0,25.0,5.0,5.0,10.0,8.0,5.0,11.0,0.0,1.0,0.0,0.0,3.2,3.4,2.4,3.0,3.25,2.35,2.65,3.3,2.5,3.0,3.0,2.5,3.0,3.4,2.5
23/02/14,Liverpool,Swansea,4.0,3.0,H,3.0,2.0,H,M Jones,21.0,14.0,10.0,5.0,9.0,11.0,3.0,5.0,1.0,0.0,0.0,0.0,1.3,5.75,12.0,1.31,5.25,9.0,1.27,5.2,10.0,1.3,5.0,11.0,1.3,5.75,11.0
23/02/14,Newcastle,Aston Villa,1.0,0.0,H,0.0,0.0,D,M Atkinson,23.0,10.0,5.0,2.0,12.0,10.0,10.0,1.0,2.0,2.0,0.0,0.0,2.1,3.4,3.9,2.05,3.25,3.7,2.1,3.3,3.3,2.15,3.1,3.6,2.1,3.4,3.8
23/02/14,Norwich,Tottenham,1.0,0.0,H,0.0,0.0,D,C Pawson,13.0,9.0,3.0,2.0,8.0,15.0,5.0,3.0,1.0,3.0,0.0,0.0,3.8,3.5,2.1,3.7,3.4,2.0,4.0,3.45,1.85,3.5,3.3,2.1,3.75,3.5,2.1
01/03/14,Everton,West Ham,1.0,0.0,H,0.0,0.0,D,J Moss,22.0,6.0,3.0,1.0,9.0,8.0,11.0,5.0,1.0,1.0,0.0,0.0,1.53,4.2,7.5,1.5,4.0,6.75,1.5,4.0,6.1,1.57,3.5,7.0,1.55,4.3,7.0
01/03/14,Fulham,Chelsea,1.0,3.0,A,0.0,0.0,D,M Clattenburg,7.0,17.0,3.0,8.0,14.0,13.0,5.0,4.0,2.0,1.0,0.0,0.0,8.0,4.75,1.45,6.75,4.33,1.45,7.3,4.4,1.4,8.0,4.0,1.44,8.0,4.75,1.45
01/03/14,Hull,Newcastle,1.0,4.0,A,0.0,2.0,A,K Friend,13.0,17.0,3.0,7.0,13.0,10.0,6.0,3.0,3.0,2.0,0.0,0.0,2.45,3.2,3.3,2.4,3.3,3.1,2.3,3.2,3.0,2.4,3.1,3.1,2.45,3.2,3.3
01/03/14,Southampton,Liverpool,0.0,3.0,A,0.0,1.0,A,L Probert,13.0,12.0,2.0,5.0,10.0,6.0,3.0,6.0,1.0,2.0,0.0,0.0,3.75,3.75,2.05,3.75,3.5,2.05,3.8,3.45,1.9,3.75,3.1,2.1,3.5,3.75,2.1
01/03/14,Stoke,Arsenal,1.0,0.0,H,0.0,0.0,D,M Jones,8.0,10.0,4.0,2.0,13.0,11.0,3.0,4.0,3.0,1.0,0.0,0.0,5.5,3.8,1.73,5.25,3.7,1.65,5.4,3.7,1.6,6.0,3.1,1.73,5.5,3.75,1.73
02/03/14,Aston Villa,Norwich,4.0,1.0,H,4.0,1.0,H,A Taylor,10.0,7.0,4.0,4.0,12.0,10.0,6.0,2.0,0.0,3.0,0.0,0.0,2.1,3.4,3.9,1.95,3.4,3.75,2.0,3.3,3.6,2.15,3.2,3.5,2.1,3.4,3.9
02/03/14,Swansea,Crystal Palace,1.0,1.0,D,1.0,0.0,H,M Dean,7.0,7.0,5.0,4.0,8.0,11.0,1.0,4.0,1.0,4.0,1.0,0.0,1.85,3.5,5.0,1.75,3.3,5.0,1.8,3.5,4.2,1.83,3.1,5.0,1.87,3.5,4.8
02/03/14,Tottenham,Cardiff,1.0,0.0,H,1.0,0.0,H,P Dowd,15.0,8.0,6.0,2.0,11.0,12.0,4.0,7.0,1.0,3.0,0.0,0.0,1.33,5.25,12.0,1.31,5.0,9.75,1.35,4.8,7.6,1.36,4.2,11.0,1.33,5.25,11.0
08/03/14,Cardiff,Fulham,3.0,1.0,H,1.0,0.0,H,M Atkinson,19.0,14.0,9.0,6.0,9.0,12.0,7.0,6.0,1.0,0.0,0.0,0.0,2.35,3.5,3.2,2.25,3.2,3.25,2.2,3.3,3.1,2.4,3.1,3.1,2.38,3.4,3.25
08/03/14,Chelsea,Tottenham,4.0,0.0,H,0.0,0.0,D,M Oliver,12.0,6.0,4.0,2.0,11.0,18.0,5.0,4.0,2.0,3.0,0.0,1.0,1.57,4.0,7.0,1.57,3.75,6.25,1.55,3.9,5.6,1.6,3.4,7.0,1.6,4.0,6.5
08/03/14,Crystal Palace,Southampton,0.0,1.0,A,0.0,1.0,A,H Webb,6.0,11.0,1.0,3.0,14.0,18.0,8.0,3.0,1.0,5.0,0.0,0.0,3.9,3.3,2.15,3.5,3.25,2.1,3.0,3.2,2.3,3.5,3.1,2.2,3.9,3.3,2.15
08/03/14,Norwich,Stoke,1.0,1.0,D,0.0,0.0,D,A Marriner,13.0,6.0,5.0,3.0,9.0,12.0,3.0,1.0,0.0,2.0,0.0,1.0,2.25,3.3,3.6,2.25,3.1,3.4,2.1,3.3,3.3,2.3,3.1,3.3,2.3,3.2,3.6
08/03/14,West Brom,Man United,0.0,3.0,A,0.0,1.0,A,J Moss,14.0,14.0,3.0,5.0,11.0,10.0,3.0,5.0,1.0,2.0,0.0,0.0,5.0,3.6,1.83,4.75,3.6,1.72,4.7,3.6,1.7,4.8,3.2,1.83,5.0,3.6,1.83
15/03/14,Aston Villa,Chelsea,1.0,0.0,H,0.0,0.0,D,C Foy,13.0,15.0,4.0,2.0,14.0,8.0,4.0,5.0,4.0,0.0,0.0,2.0,7.0,4.33,1.53,7.25,4.0,1.48,6.1,4.0,1.5,7.0,3.75,1.53,7.5,4.2,1.53
15/03/14,Everton,Cardiff,2.0,1.0,H,0.0,0.0,D,R East,19.0,10.0,6.0,3.0,10.0,10.0,10.0,5.0,1.0,3.0,0.0,0.0,1.36,5.0,11.0,1.31,5.0,9.75,1.37,4.6,7.5,1.36,4.33,10.0,1.33,5.0,12.0
15/03/14,Fulham,Newcastle,1.0,0.0,H,0.0,0.0,D,H Webb,12.0,12.0,3.0,3.0,11.0,6.0,9.0,7.0,1.0,0.0,0.0,0.0,2.9,3.4,2.6,2.85,3.3,2.45,2.6,3.2,2.6,2.8,3.2,2.5,2.9,3.5,2.5
15/03/14,Hull,Man City,0.0,2.0,A,0.0,1.0,A,L Mason,15.0,8.0,5.0,3.0,9.0,14.0,3.0,4.0,2.0,2.0,0.0,1.0,6.5,4.33,1.57,6.25,4.0,1.53,6.1,4.0,1.5,6.0,3.8,1.57,6.5,4.3,1.57
15/03/14,Southampton,Norwich,4.0,2.0,H,1.0,0.0,H,K Friend,16.0,6.0,6.0,3.0,11.0,17.0,6.0,1.0,1.0,2.0,0.0,0.0,1.62,4.0,6.5,1.57,3.8,6.0,1.65,3.6,5.1,1.62,3.6,6.0,1.62,4.0,6.5
15/03/14,Stoke,West Ham,3.0,1.0,H,1.0,1.0,D,C Pawson,17.0,8.0,9.0,2.0,13.0,13.0,6.0,4.0,1.0,1.0,0.0,0.0,2.25,3.3,3.6,2.2,3.2,3.4,2.2,3.2,3.2,2.3,3.0,3.4,2.25,3.2,3.7
15/03/14,Sunderland,Crystal Palace,0.0,0.0,D,0.0,0.0,D,N Swarbrick,19.0,12.0,2.0,5.0,16.0,14.0,6.0,2.0,4.0,4.0,0.0,0.0,2.15,3.3,3.9,2.05,3.1,4.0,2.1,3.3,3.3,2.15,3.1,3.6,2.15,3.3,4.0
15/03/14,Swansea,West Brom,1.0,2.0,A,1.0,0.0,H,M Atkinson,15.0,13.0,4.0,4.0,7.0,13.0,4.0,1.0,1.0,3.0,0.0,0.0,1.95,3.6,4.33,1.91,3.4,4.0,2.1,3.3,3.3,1.95,3.2,4.2,1.92,3.6,4.4
16/03/14,Man United,Liverpool,0.0,3.0,A,0.0,1.0,A,M Clattenburg,13.0,17.0,1.0,7.0,13.0,12.0,3.0,4.0,1.0,4.0,1.0,0.0,2.5,3.6,2.9,2.45,3.3,2.8,2.4,3.3,2.75,2.5,3.0,3.0,2.45,3.5,3.0
16/03/14,Tottenham,Arsenal,0.0,1.0,A,0.0,1.0,A,M Dean,17.0,7.0,2.0,3.0,18.0,11.0,5.0,2.0,5.0,3.0,0.0,0.0,3.1,3.4,2.45,2.95,3.2,2.4,2.75,3.3,2.4,3.2,3.0,2.4,3.1,3.4,2.45
22/03/14,Cardiff,Liverpool,3.0,6.0,A,2.0,2.0,D,N Swarbrick,9.0,19.0,3.0,9.0,14.0,11.0,4.0,6.0,2.0,3.0,0.0,0.0,9.5,5.25,1.36,7.5,5.0,1.37,7.0,4.0,1.45,8.0,4.5,1.4,8.5,5.2,1.4
22/03/14,Chelsea,Arsenal,6.0,0.0,H,4.0,0.0,H,A Marriner,21.0,12.0,11.0,5.0,14.0,8.0,7.0,1.0,0.0,1.0,0.0,1.0,1.85,3.6,4.75,1.87,3.4,4.25,1.9,3.45,3.8,1.91,3.1,4.5,1.91,3.5,4.6
22/03/14,Everton,Swansea,3.0,2.0,H,1.0,1.0,D,M Oliver,9.0,21.0,6.0,7.0,9.0,6.0,5.0,12.0,0.0,0.0,0.0,0.0,1.67,3.9,6.0,1.62,3.5,6.25,1.6,3.7,5.4,1.67,3.4,6.0,1.67,3.9,6.0
22/03/14,Hull,West Brom,2.0,0.0,H,2.0,0.0,H,C Foy,12.0,17.0,5.0,4.0,18.0,13.0,4.0,5.0,2.0,0.0,0.0,0.0,2.25,3.3,3.6,2.1,3.25,3.5,2.1,3.2,3.4,2.25,3.0,3.5,2.3,3.12,3.7
22/03/14,Man City,Fulham,5.0,0.0,H,1.0,0.0,H,J Moss,22.0,6.0,12.0,0.0,8.0,15.0,13.0,2.0,0.0,3.0,0.0,1.0,1.17,9.0,17.0,1.16,8.0,13.0,1.15,7.0,15.0,1.17,6.5,17.0,1.17,8.5,19.0
22/03/14,Newcastle,Crystal Palace,1.0,0.0,H,0.0,0.0,D,L Probert,21.0,8.0,8.0,1.0,4.0,8.0,9.0,5.0,0.0,1.0,0.0,0.0,1.85,3.6,4.75,1.8,3.5,4.5,1.9,3.45,3.8,1.91,3.1,4.5,1.91,3.4,4.8
22/03/14,Norwich,Sunderland,2.0,0.0,H,2.0,0.0,H,P Dowd,14.0,10.0,8.0,2.0,16.0,20.0,8.0,5.0,2.0,4.0,0.0,1.0,2.2,3.3,3.75,2.1,3.25,3.5,2.2,3.2,3.2,2.25,3.0,3.5,2.25,3.2,3.7
22/03/14,West Ham,Man United,0.0,2.0,A,0.0,2.0,A,L Mason,10.0,16.0,1.0,7.0,8.0,8.0,12.0,7.0,2.0,1.0,0.0,0.0,4.5,3.6,1.91,4.2,3.7,1.8,4.5,3.5,1.75,4.5,3.1,1.91,4.33,3.6,1.95
23/03/14,Aston Villa,Stoke,1.0,4.0,A,1.0,3.0,A,M Clattenburg,12.0,10.0,3.0,5.0,16.0,10.0,5.0,3.0,5.0,1.0,0.0,0.0,2.2,3.3,3.75,2.1,3.2,3.6,2.2,3.1,3.3,2.2,3.2,3.4,2.15,3.3,3.9
23/03/14,Tottenham,Southampton,3.0,2.0,H,1.0,2.0,A,A Taylor,15.0,12.0,6.0,4.0,9.0,9.0,7.0,3.0,1.0,2.0,0.0,0.0,2.25,3.4,3.5,2.1,3.25,3.5,1.9,3.5,3.75,2.25,3.0,3.5,2.15,3.4,3.7
25/03/14,Arsenal,Swansea,2.0,2.0,D,0.0,1.0,A,L Probert,13.0,8.0,4.0,2.0,11.0,12.0,7.0,0.0,0.0,1.0,0.0,0.0,1.57,4.2,6.5,1.5,4.2,6.25,1.4,4.4,7.3,1.6,3.75,6.0,1.6,4.2,6.25
25/03/14,Man United,Man City,0.0,3.0,A,0.0,1.0,A,M Oliver,10.0,13.0,4.0,4.0,12.0,8.0,5.0,8.0,2.0,2.0,0.0,0.0,3.5,3.6,2.15,3.3,3.4,2.15,3.3,3.3,2.1,3.4,3.3,2.15,3.4,3.6,2.2
25/03/14,Newcastle,Everton,0.0,3.0,A,0.0,1.0,A,L Mason,16.0,8.0,3.0,6.0,8.0,10.0,9.0,8.0,0.0,1.0,0.0,0.0,3.5,3.4,2.25,3.4,3.2,2.2,2.9,3.3,2.3,3.3,3.2,2.25,3.4,3.4,2.3
26/03/14,Liverpool,Sunderland,2.0,1.0,H,1.0,0.0,H,K Friend,21.0,12.0,7.0,4.0,5.0,15.0,3.0,4.0,0.0,2.0,0.0,0.0,1.17,9.0,19.0,1.16,7.5,14.5,1.2,5.8,13.0,1.17,7.0,15.0,1.18,8.0,18.0
26/03/14,West Ham,Hull,2.0,1.0,H,1.0,0.0,H,M Dean,9.0,10.0,3.0,3.0,12.0,9.0,4.0,5.0,0.0,1.0,0.0,1.0,2.4,3.3,3.3,2.2,3.25,3.3,2.1,3.2,3.4,2.3,3.1,3.3,2.4,3.2,3.4
29/03/14,Arsenal,Man City,1.0,1.0,D,0.0,1.0,A,M Dean,10.0,15.0,3.0,4.0,8.0,11.0,6.0,6.0,1.0,4.0,0.0,0.0,3.6,3.5,2.15,3.5,3.6,2.0,3.6,3.3,2.0,3.6,3.2,2.1,3.75,3.4,2.15
29/03/14,Crystal Palace,Chelsea,1.0,0.0,H,0.0,0.0,D,L Mason,14.0,21.0,4.0,2.0,10.0,4.0,2.0,13.0,4.0,1.0,0.0,0.0,10.0,4.75,1.4,7.5,4.6,1.4,7.3,4.4,1.4,10.0,3.75,1.44,9.5,4.5,1.44
29/03/14,Man United,Aston Villa,4.0,1.0,H,2.0,1.0,H,M Atkinson,9.0,10.0,6.0,1.0,10.0,16.0,0.0,5.0,2.0,4.0,0.0,0.0,1.45,4.75,8.0,1.44,4.4,7.0,1.45,4.0,7.0,1.44,4.2,8.0,1.45,4.6,8.5
29/03/14,Southampton,Newcastle,4.0,0.0,H,1.0,0.0,H,A Marriner,23.0,5.0,11.0,2.0,5.0,6.0,7.0,5.0,0.0,1.0,0.0,0.0,1.75,3.8,5.25,1.72,3.4,5.25,1.8,3.5,4.2,1.75,3.25,5.5,1.73,3.8,5.5
29/03/14,Stoke,Hull,1.0,0.0,H,0.0,0.0,D,N Swarbrick,15.0,5.0,3.0,3.0,9.0,9.0,8.0,1.0,2.0,0.0,0.0,0.0,2.15,3.3,3.9,2.1,3.2,3.6,2.0,3.3,3.6,2.2,3.1,3.5,2.2,3.25,3.8
29/03/14,Swansea,Norwich,3.0,0.0,H,2.0,0.0,H,J Moss,16.0,8.0,7.0,4.0,15.0,9.0,7.0,4.0,1.0,2.0,0.0,0.0,1.73,3.9,5.25,1.72,3.5,5.0,1.8,3.5,4.2,1.75,3.25,5.5,1.7,3.9,5.5
29/03/14,West Brom,Cardiff,3.0,3.0,D,2.0,1.0,H,M Oliver,16.0,11.0,6.0,5.0,12.0,13.0,4.0,1.0,1.0,1.0,0.0,0.0,1.83,3.75,4.75,1.8,3.6,4.33,1.8,3.5,4.2,1.85,3.3,4.5,1.8,3.75,5.0
