Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,WHH,WHD,WHA,PSCH,PSCD,PSCA
E0,08/12/2018,Chelsea,Man City,2,0,H,1,0,H,M Oliver,8,14,5,4,12,11,1,13,2,0,0,0,4.0,3.8,1.95,4.0,3.75,1.99,3.8,3.7,1.95,3.56,3.47,2.22
E0,08/12/2018,Leicester,Tottenham,0,2,A,0,1,A,C Pawson,11,7,3,2,12,7,6,5,3,1,0,0,3.8,3.75,2.0,3.94,3.55,2.07,3.75,3.5,2.0,4.34,3.49,1.99
E0,08/12/2018,Man United,Fulham,4,1,H,3,0,H,L Probert,20,10,11,4,11,15,10,3,1,1,0,1,1.33,5.75,10.0,1.36,5.29,9.84,1.35,5.0,9.0,1.39,5.09,9.42
E0,08/12/2018,West Ham,Crystal Palace,3,2,H,0,1,A,A Taylor,13,8,6,4,10,8,5,3,1,2,0,0,2.3,3.4,3.4,2.29,3.43,3.45,2.25,3.3,3.3,2.32,3.54,3.27
E0,09/12/2018,Newcastle,Wolves,1,2,A,1,1,D,M Dean,12,13,4,6,10,17,4,6,2,5,1,0,2.9,3.2,2.7,3.01,3.16,2.7,2.9,3.1,2.62,2.97,3.05,2.83
E0,10/12/2018,Everton,Watford,2,2,D,1,0,H,K Friend,12,15,5,3,13,13,6,6,1,1,0,0,1.8,3.75,5.0,1.77,3.93,4.99,1.73,3.8,4.8,1.69,3.92,5.7
E0,15/12/2018,Crystal Palace,Leicester,1,0,H,1,0,H,M Oliver,8,12,1,2,10,8,4,4,2,1,0,0,2.62,3.2,3.0,2.72,3.15,2.99,2.62,3.1,2.88,2.73,3.2,2.94
E0,15/12/2018,Fulham,West Ham,0,2,A,0,2,A,M Dean,16,6,4,3,14,10,6,4,2,1,0,0,2.9,3.6,2.5,3.03,3.59,2.44,2.9,3.5,2.38,3.12,3.56,2.4
E0,15/12/2018,Huddersfield,Newcastle,0,1,A,0,0,D,A Taylor,15,8,5,5,5,13,10,1,1,1,0,0,2.6,3.1,3.1,2.73,3.05,3.08,2.62,3.0,3.0,2.64,3.07,3.19
E0,15/12/2018,Man City,Everton,3,1,H,1,0,H,C Pawson,13,9,5,2,7,9,6,2,1,2,0,0,1.22,7.5,13.0,1.22,7.01,13.26,1.2,7.0,13.0,1.23,6.83,13.15
E0,15/12/2018,Tottenham,Burnley,1,0,H,0,0,D,G Scott,15,4,3,0,7,8,8,3,0,2,0,0,1.18,8.0,19.0,1.18,7.74,18.36,1.15,8.0,15.0,1.2,6.92,18.03
E0,15/12/2018,Watford,Cardiff,3,2,H,1,0,H,A Madley,17,10,8,3,7,5,5,0,0,0,0,0,1.64,3.9,6.0,1.63,3.99,6.37,1.6,3.9,6.0,1.68,3.9,5.86
E0,15/12/2018,Wolves,Bournemouth,2,0,H,1,0,H,S Hooper,9,13,3,3,15,7,5,3,1,2,0,0,1.95,3.6,4.33,2.02,3.48,4.2,1.95,3.5,4.0,2.02,3.45,4.24
E0,16/12/2018,Brighton,Chelsea,1,2,A,0,2,A,S Attwell,6,10,2,3,14,6,4,1,2,2,0,0,7.5,4.5,1.5,7.64,4.37,1.51,7.0,4.33,1.47,8.63,4.58,1.45
E0,16/12/2018,Liverpool,Man United,3,1,H,1,1,D,M Atkinson,36,6,11,2,6,14,13,2,0,2,0,0,1.57,4.5,6.0,1.53,4.51,6.76,1.52,4.33,6.0,1.55,4.26,7.09
E0,16/12/2018,Southampton,Arsenal,3,2,H,2,1,H,C Kavanagh,12,13,7,4,12,10,4,5,3,1,0,0,4.1,3.9,1.9,3.87,3.9,1.98,3.9,3.75,1.91,4.52,4.0,1.82
E0,21/12/2018,Wolves,Liverpool,0,2,A,0,1,A,C Pawson,11,15,5,6,7,3,1,10,0,0,0,0,7.0,4.0,1.57,6.85,4.04,1.59,6.5,3.9,1.55,7.49,4.16,1.54
E0,22/12/2018,Arsenal,Burnley,3,1,H,1,0,H,K Friend,10,7,6,2,10,14,1,3,2,5,0,0,1.25,6.5,15.0,1.23,6.4,14.96,1.22,6.0,15.0,1.2,7.15,15.42
E0,22/12/2018,Bournemouth,Brighton,2,0,H,1,0,H,M Dean,14,10,3,5,8,18,6,5,2,0,0,1,1.9,3.7,4.33,1.95,3.55,4.4,1.91,3.5,4.2,2.03,3.5,4.14
E0,22/12/2018,Cardiff,Man United,1,5,A,1,3,A,M Oliver,9,17,3,9,13,13,4,7,2,1,0,0,6.5,4.2,1.57,6.27,4.1,1.62,6.0,4.0,1.57,6.9,4.32,1.55
E0,22/12/2018,Chelsea,Leicester,0,1,A,0,0,D,L Probert,17,8,5,3,10,9,9,5,0,2,0,0,1.33,5.5,11.0,1.33,5.42,11.37,1.3,5.25,11.0,1.34,5.48,10.52
E0,22/12/2018,Huddersfield,Southampton,1,3,A,0,2,A,S Attwell,16,13,5,6,12,9,8,2,2,3,0,0,3.1,3.1,2.6,3.08,3.11,2.68,3.0,3.0,2.6,2.9,3.1,2.85
E0,22/12/2018,Man City,Crystal Palace,2,3,A,1,2,A,A Marriner,19,5,5,3,7,6,13,0,0,4,0,0,1.14,10.0,21.0,1.14,9.39,21.47,1.12,8.5,23.0,1.17,7.9,19.72
E0,22/12/2018,Newcastle,Fulham,0,0,D,0,0,D,M Atkinson,9,4,0,2,9,12,6,0,1,2,0,0,2.0,3.6,4.0,2.03,3.58,4.06,1.95,3.5,4.0,2.39,3.26,3.41
E0,22/12/2018,West Ham,Watford,0,2,A,0,1,A,L Mason,18,11,7,5,9,11,10,4,3,2,0,0,2.37,3.5,3.1,2.37,3.57,3.16,2.3,3.4,3.1,2.5,3.53,2.98
E0,23/12/2018,Everton,Tottenham,2,6,A,1,3,A,P Tierney,10,17,3,8,13,9,2,1,0,2,0,0,3.25,3.5,2.3,3.27,3.47,2.35,3.1,3.4,2.3,3.48,3.76,2.15
E0,26/12/2018,Brighton,Arsenal,1,1,D,1,1,D,A Taylor,12,7,3,4,10,4,4,9,2,1,0,0,5.25,3.9,1.72,5.26,3.84,1.75,5.0,3.8,1.7,5.48,3.89,1.72
E0,26/12/2018,Burnley,Everton,1,5,A,1,3,A,M Oliver,11,13,4,6,11,19,5,7,2,4,0,0,4.33,3.5,1.95,4.51,3.5,1.95,4.33,3.4,1.91,4.38,3.65,1.93
E0,26/12/2018,Crystal Palace,Cardiff,0,0,D,0,0,D,L Probert,31,9,5,4,9,11,12,1,0,3,0,0,1.66,4.0,5.75,1.65,3.96,6.08,1.63,3.8,5.8,1.66,3.79,6.44
E0,26/12/2018,Fulham,Wolves,1,1,D,0,0,D,A Marriner,11,14,9,5,9,6,2,0,2,1,0,0,3.25,3.4,2.37,3.25,3.3,2.45,3.2,3.2,2.35,2.96,3.15,2.76
E0,26/12/2018,Leicester,Man City,2,1,H,1,1,D,M Dean,10,11,5,4,5,8,3,7,2,2,0,1,9.5,5.25,1.36,9.66,5.31,1.36,9.5,5.0,1.35,9.58,5.9,1.33
E0,26/12/2018,Liverpool,Newcastle,4,0,H,1,0,H,G Scott,16,6,8,2,7,9,10,2,0,0,0,0,1.16,8.5,19.0,1.16,8.26,19.61,1.15,8.0,17.0,1.16,8.43,19.78
E0,26/12/2018,Man United,Huddersfield,3,1,H,1,0,H,J Moss,16,10,10,2,9,13,5,3,1,1,0,0,1.25,6.5,15.0,1.23,6.79,13.8,1.22,6.5,13.0,1.27,6.13,13.45
E0,26/12/2018,Tottenham,Bournemouth,5,0,H,3,0,H,C Kavanagh,10,14,7,4,4,8,3,4,2,1,0,0,1.36,5.5,9.0,1.37,5.18,10.01,1.33,5.25,9.0,1.37,5.38,9.25
E0,26/12/2018,Watford,Chelsea,1,2,A,1,1,D,M Atkinson,10,10,2,4,15,5,3,4,1,0,0,0,5.25,3.8,1.75,5.08,3.92,1.76,4.8,3.75,1.73,5.74,4.01,1.67
E0,27/12/2018,Southampton,West Ham,1,2,A,0,0,D,C Pawson,11,16,5,5,10,3,4,5,2,0,0,0,2.3,3.5,3.3,2.28,3.56,3.32,2.25,3.4,3.2,2.32,3.37,3.43
E0,29/12/2018,Brighton,Everton,1,0,H,0,0,D,A Madley,11,13,3,4,10,11,6,6,0,2,0,0,3.25,3.4,2.14,3.54,3.41,2.26,3.4,3.3,2.2,3.27,3.34,2.41
E0,29/12/2018,Fulham,Huddersfield,1,0,H,0,0,D,K Friend,14,9,5,5,12,10,4,3,3,1,0,0,2.0,3.4,3.75,2.09,3.32,4.16,2.05,3.2,4.0,2.07,3.26,4.33
E0,29/12/2018,Leicester,Cardiff,0,1,A,0,0,D,S Hooper,16,12,7,3,14,16,10,4,0,2,0,0,1.55,4.0,6.0,1.58,4.31,6.4,1.55,4.2,6.0,1.6,3.81,7.44
E0,29/12/2018,Liverpool,Arsenal,5,1,H,4,1,H,M Oliver,15,8,10,2,8,13,5,3,1,2,0,0,1.5,4.5,5.75,1.5,4.93,6.59,1.47,4.75,6.5,1.39,5.54,7.97
E0,29/12/2018,Tottenham,Wolves,1,3,A,1,0,H,S Attwell,10,11,3,4,7,7,6,7,3,2,0,0,1.33,5.0,8.5,1.37,5.12,9.98,1.35,5.0,9.5,1.47,4.47,8.39
E0,29/12/2018,Watford,Newcastle,1,1,D,0,1,A,R East,12,8,5,2,17,16,3,6,1,2,0,0,1.85,3.6,4.0,1.81,3.78,4.9,1.78,3.6,4.75,1.79,3.67,5.26
E0,30/12/2018,Burnley,West Ham,2,0,H,2,0,H,D Coote,17,11,5,4,15,11,5,5,1,4,0,0,3.3,3.2,2.25,3.39,3.53,2.27,3.25,3.4,2.25,3.86,3.57,2.08
E0,30/12/2018,Crystal Palace,Chelsea,0,1,A,0,0,D,C Pawson,4,12,0,4,11,8,3,4,0,1,0,0,4.75,4.0,1.66,5.17,3.87,1.76,5.0,3.8,1.7,5.19,3.79,1.77
E0,30/12/2018,Man United,Bournemouth,4,1,H,3,1,H,L Mason,11,7,8,3,10,7,4,5,2,0,1,0,1.33,4.75,10.0,1.37,5.45,8.96,1.35,5.25,8.5,1.39,5.35,8.55
E0,30/12/2018,Southampton,Man City,1,3,A,1,3,A,P Tierney,5,14,4,6,11,10,3,8,2,3,1,0,10.0,5.25,1.3,9.96,5.8,1.33,10.0,5.5,1.3,12.58,7.05,1.23
E0,01/01/2019,Arsenal,Fulham,4,1,H,1,0,H,G Scott,16,9,9,4,7,12,8,3,0,1,0,0,1.33,5.75,9.5,1.34,5.58,9.02,1.32,5.25,9.5,1.39,5.24,8.13
E0,01/01/2019,Cardiff,Tottenham,0,3,A,0,3,A,K Friend,6,13,3,4,6,6,5,3,1,0,0,0,7.5,4.5,1.5,7.19,4.45,1.5,7.0,4.4,1.47,8.88,4.84,1.4
E0,01/01/2019,Everton,Leicester,0,1,A,0,0,D,M Atkinson,17,8,2,4,5,8,6,5,3,1,0,0,2.0,3.5,4.2,2.01,3.57,4.14,2.0,3.4,3.9,2.0,3.58,4.15
E0,02/01/2019,Bournemouth,Watford,3,3,D,3,3,D,D Coote,25,11,12,3,9,15,4,2,1,4,0,0,2.6,3.6,2.75,2.63,3.54,2.81,2.55,3.4,2.75,2.6,3.47,2.89
E0,02/01/2019,Chelsea,Southampton,0,0,D,0,0,D,J Moss,17,6,6,2,8,11,7,2,1,2,0,0,1.28,6.5,11.0,1.27,6.08,12.2,1.25,6.0,12.0,1.26,6.11,12.48
E0,02/01/2019,Huddersfield,Burnley,1,2,A,1,1,D,M Dean,9,16,2,8,11,9,5,2,0,4,1,1,2.14,3.1,4.2,2.17,3.18,4.08,2.1,3.1,4.0,2.49,3.04,3.47
E0,02/01/2019,Newcastle,Man United,0,2,A,0,0,D,A Marriner,14,16,3,7,10,9,1,2,1,2,0,0,6.0,4.2,1.61,5.87,4.3,1.6,6.0,4.2,1.55,5.93,4.1,1.62
E0,02/01/2019,West Ham,Brighton,2,2,D,0,0,D,C Kavanagh,13,13,6,6,9,11,1,5,0,1,0,0,1.95,3.75,4.0,1.99,3.62,4.14,1.91,3.6,4.0,2.05,3.55,4.01
E0,02/01/2019,Wolves,Crystal Palace,0,2,A,0,0,D,R East,9,17,1,4,9,7,3,10,4,1,0,0,2.0,3.4,4.33,2.04,3.41,4.24,2.0,3.3,4.0,2.34,3.17,3.62
E0,03/01/2019,Man City,Liverpool,2,1,H,1,0,H,A Taylor,9,7,4,5,12,7,2,1,4,2,0,0,2.04,3.8,3.6,2.06,3.87,3.61,2.0,3.75,3.5,2.0,3.86,3.84
E0,12/01/2019,Brighton,Liverpool,0,1,A,0,0,D,K Friend,7,10,0,3,15,5,2,7,0,0,0,0,11.0,6.0,1.3,9.78,5.39,1.34,10.0,5.5,1.3,10.06,5.37,1.34
E0,12/01/2019,Burnley,Fulham,2,1,H,2,1,H,M Atkinson,11,12,0,4,5,9,2,6,1,2,0,0,2.4,3.3,3.25,2.39,3.26,3.36,2.3,3.2,3.25,2.47,3.27,3.22
E0,12/01/2019,Cardiff,Huddersfield,0,0,D,0,0,D,L Mason,3,14,0,2,12,14,3,10,3,1,0,0,2.25,3.25,3.6,2.26,3.23,3.71,2.2,3.1,3.6,2.16,3.24,4.0
E0,12/01/2019,Chelsea,Newcastle,2,1,H,1,1,D,C Kavanagh,10,9,6,2,6,13,8,5,1,1,0,0,1.22,7.0,15.0,1.22,6.67,15.97,1.2,7.0,13.0,1.2,6.8,19.3
E0,12/01/2019,Crystal Palace,Watford,1,2,A,1,0,H,P Tierney,15,16,6,2,11,11,7,7,1,4,0,0,2.25,3.4,3.5,2.27,3.44,3.44,2.2,3.3,3.4,2.36,3.36,3.32
E0,12/01/2019,Leicester,Southampton,1,2,A,0,2,A,M Oliver,23,8,6,3,7,9,10,3,2,1,0,1,1.95,3.5,4.33,1.93,3.59,4.43,1.85,3.5,4.33,1.96,3.39,4.56
E0,12/01/2019,West Ham,Arsenal,1,0,H,0,0,D,J Moss,11,11,3,2,7,10,7,3,0,2,0,0,3.5,4.0,2.05,3.53,3.85,2.1,3.4,3.8,2.0,3.58,3.95,2.05
E0,13/01/2019,Everton,Bournemouth,2,0,H,0,0,D,A Taylor,15,16,3,7,17,8,5,9,5,0,0,0,1.75,4.0,4.8,1.76,4.0,4.91,1.75,3.75,4.75,1.71,4.01,5.32
E0,13/01/2019,Tottenham,Man United,0,1,A,0,1,A,M Dean,21,13,11,8,8,8,7,4,1,2,0,0,2.05,3.7,3.75,2.07,3.7,3.75,2.0,3.6,3.7,2.11,3.53,3.8
E0,14/01/2019,Man City,Wolves,3,0,H,2,0,H,C Pawson,24,3,9,0,6,3,12,1,1,0,0,1,1.18,8.0,17.0,1.19,7.47,16.79,1.17,7.5,17.0,1.2,7.16,17.03
E0,19/01/2019,Arsenal,Chelsea,2,0,H,2,0,H,A Taylor,13,13,5,1,13,15,5,6,0,2,0,0,3.1,3.6,2.37,3.09,3.65,2.37,3.0,3.5,2.3,3.36,3.49,2.3
E0,19/01/2019,Bournemouth,West Ham,2,0,H,0,0,D,S Hooper,10,9,4,1,6,10,2,3,0,1,0,0,2.37,3.7,3.0,2.34,3.71,3.08,2.3,3.5,3.0,2.14,3.7,3.52
E0,19/01/2019,Liverpool,Crystal Palace,4,3,H,0,1,A,J Moss,19,9,9,3,6,8,8,3,0,1,1,0,1.2,7.5,17.0,1.19,7.45,16.08,1.17,7.5,17.0,1.24,6.86,12.02
E0,19/01/2019,Man United,Brighton,2,1,H,2,0,H,P Tierney,20,7,5,3,11,11,6,5,1,0,0,0,1.3,5.75,12.0,1.32,5.62,10.92,1.29,5.5,11.0,1.38,5.02,9.59
E0,19/01/2019,Newcastle,Cardiff,3,0,H,1,0,H,S Attwell,16,9,6,1,11,6,7,10,0,1,0,0,1.95,3.4,4.5,1.97,3.39,4.53,1.95,3.25,4.4,2.13,3.15,4.24
E0,19/01/2019,Southampton,Everton,2,1,H,0,0,D,G Scott,11,7,4,2,12,11,7,6,2,1,0,0,2.75,3.4,2.7,2.76,3.41,2.73,2.62,3.3,2.7,2.94,3.41,2.57
E0,19/01/2019,Watford,Burnley,0,0,D,0,0,D,M Oliver,9,11,4,3,14,9,1,7,1,2,0,0,1.65,4.0,5.75,1.64,4.15,5.72,1.62,3.9,5.8,1.78,3.77,5.09
E0,19/01/2019,Wolves,Leicester,4,3,H,2,0,H,C Kavanagh,12,16,7,6,11,10,5,9,3,3,0,0,2.37,3.2,3.4,2.38,3.21,3.48,2.3,3.1,3.4,2.35,3.23,3.53
E0,20/01/2019,Fulham,Tottenham,1,2,A,1,0,H,C Pawson,12,14,4,5,10,8,7,10,2,3,0,0,5.25,3.8,1.75,5.49,3.69,1.74,5.5,3.6,1.73,5.58,3.71,1.72
E0,20/01/2019,Huddersfield,Man City,0,3,A,0,1,A,A Marriner,5,12,2,4,10,9,1,4,2,2,0,0,21.0,8.5,1.16,21.51,8.28,1.15,19.0,8.0,1.14,24.77,9.86,1.12
E0,29/01/2019,Arsenal,Cardiff,2,1,H,0,0,D,M Dean,15,19,4,2,14,12,4,7,3,3,0,0,1.22,7.0,15.0,1.22,6.92,13.58,1.2,6.0,15.0,1.22,6.98,13.34
E0,29/01/2019,Fulham,Brighton,4,2,H,0,2,A,L Probert,24,15,7,6,10,5,10,1,2,3,0,0,2.37,3.3,3.3,2.42,3.23,3.35,2.35,3.2,3.2,2.5,3.24,3.2
E0,29/01/2019,Huddersfield,Everton,0,1,A,0,1,A,S Attwell,10,10,2,5,13,10,3,4,1,4,0,1,4.0,3.3,2.1,4.06,3.31,2.11,4.0,3.2,2.05,3.72,3.21,2.27
E0,29/01/2019,Man United,Burnley,2,2,D,0,0,D,J Moss,28,6,9,4,10,9,11,3,1,3,0,0,1.28,6.0,12.0,1.29,5.73,11.91,1.25,5.8,12.0,1.34,5.22,10.33
E0,29/01/2019,Newcastle,Man City,2,1,H,0,1,A,P Tierney,6,12,2,4,9,7,1,8,2,3,0,0,19.0,8.0,1.18,14.57,7.67,1.2,17.0,6.5,1.18,15.43,8.13,1.18
E0,29/01/2019,Wolves,West Ham,3,0,H,0,0,D,D Coote,20,4,9,0,8,10,5,1,4,1,0,0,2.1,3.5,3.75,2.1,3.49,3.84,2.05,3.4,3.75,1.99,3.54,4.18
E0,30/01/2019,Bournemouth,Chelsea,4,0,H,0,0,D,R East,12,11,7,7,8,6,3,7,1,0,0,0,5.25,4.2,1.66,5.55,4.26,1.64,5.5,4.0,1.62,5.71,4.15,1.64
E0,30/01/2019,Liverpool,Leicester,1,1,D,1,1,D,M Atkinson,10,5,3,2,13,6,7,1,1,3,0,0,1.22,7.0,15.0,1.24,6.55,13.11,1.22,6.5,13.0,1.24,6.8,12.34
E0,30/01/2019,Southampton,Crystal Palace,1,1,D,0,1,A,A Marriner,13,15,4,3,11,8,3,8,2,2,0,1,2.4,3.4,3.2,2.39,3.38,3.25,2.35,3.3,3.1,2.52,3.3,3.1
E0,30/01/2019,Tottenham,Watford,2,1,H,0,1,A,G Scott,17,9,3,1,6,9,9,5,0,4,0,0,1.66,4.0,5.75,1.65,3.98,5.9,1.62,3.9,5.8,1.58,4.2,6.48
E0,02/02/2019,Brighton,Watford,0,0,D,0,0,D,S Hooper,21,5,4,0,15,10,7,0,1,0,0,0,2.55,3.3,3.0,2.65,3.27,2.95,2.55,3.2,2.9,2.5,3.24,3.2
E0,02/02/2019,Burnley,Southampton,1,1,D,0,0,D,A Taylor,15,10,6,4,10,9,4,2,3,1,0,0,2.55,3.5,2.87,2.59,3.43,2.91,2.5,3.3,2.88,2.59,3.36,2.95
E0,02/02/2019,Cardiff,Bournemouth,2,0,H,1,0,H,J Moss,12,9,5,2,17,14,6,7,1,2,0,0,3.25,3.5,2.3,3.31,3.48,2.33,3.2,3.4,2.25,3.43,3.53,2.25
E0,02/02/2019,Chelsea,Huddersfield,5,0,H,2,0,H,P Tierney,23,5,7,2,8,5,11,2,0,0,0,0,1.2,7.5,19.0,1.22,6.93,14.33,1.18,7.0,17.0,1.23,6.54,15.2
E0,02/02/2019,Crystal Palace,Fulham,2,0,H,1,0,H,M Oliver,17,8,6,0,9,12,11,1,2,3,0,0,2.05,3.5,4.0,2.05,3.59,3.9,2.0,3.5,3.8,2.06,3.45,4.03
E0,02/02/2019,Everton,Wolves,1,3,A,1,2,A,L Mason,13,8,4,4,12,14,3,1,3,1,0,0,2.37,3.4,3.25,2.44,3.33,3.21,2.35,3.3,3.1,2.74,3.21,2.9
E0,02/02/2019,Tottenham,Newcastle,1,0,H,0,0,D,A Marriner,21,8,4,2,6,6,6,3,0,1,0,0,1.44,4.5,9.0,1.43,4.47,9.35,1.42,4.2,9.0,1.44,4.39,9.48
E0,03/02/2019,Leicester,Man United,0,1,A,0,1,A,M Dean,17,10,6,6,14,9,7,2,4,4,0,0,3.6,3.5,2.15,3.84,3.37,2.17,3.6,3.4,2.1,3.9,3.61,2.06
E0,03/02/2019,Man City,Arsenal,3,1,H,2,1,H,M Atkinson,19,4,12,2,11,8,4,2,1,1,0,0,1.33,6.0,9.0,1.32,6.24,9.06,1.29,6.0,9.5,1.26,7.19,10.35
E0,04/02/2019,West Ham,Liverpool,1,1,D,1,1,D,K Friend,13,11,2,6,9,11,2,5,1,1,0,0,8.0,5.25,1.4,7.52,5.27,1.41,8.0,5.0,1.38,8.97,5.93,1.33
E0,06/02/2019,Everton,Man City,0,2,A,0,1,A,C Pawson,4,15,1,4,12,6,5,6,1,1,0,0,10.0,6.25,1.3,9.59,5.84,1.33,10.0,5.5,1.3,9.95,6.15,1.3
E0,09/02/2019,Brighton,Burnley,1,3,A,0,1,A,S Attwell,16,9,6,5,8,7,9,3,1,1,0,0,2.05,3.3,4.2,2.06,3.41,4.14,2.05,3.3,4.0,2.05,3.34,4.29
E0,09/02/2019,Crystal Palace,West Ham,1,1,D,0,1,A,C Pawson,25,6,5,4,12,9,10,4,3,0,0,0,2.1,3.5,3.75,2.13,3.46,3.77,2.15,3.4,3.6,1.98,3.6,4.17
E0,09/02/2019,Fulham,Man United,0,3,A,0,2,A,P Tierney,15,15,3,7,14,9,5,4,3,2,0,0,5.5,4.4,1.61,5.57,4.36,1.63,5.5,4.2,1.62,5.1,3.98,1.74
E0,09/02/2019,Huddersfield,Arsenal,1,2,A,0,2,A,J Moss,15,9,6,4,17,12,5,0,3,2,0,0,5.75,4.4,1.6,5.69,4.24,1.63,5.8,4.2,1.6,5.65,3.99,1.67
E0,09/02/2019,Liverpool,Bournemouth,3,0,H,2,0,H,A Taylor,20,12,9,2,14,6,8,5,2,2,0,0,1.22,7.5,14.0,1.2,7.34,15.64,1.2,7.0,15.0,1.17,8.75,16.0
E0,09/02/2019,Southampton,Cardiff,1,2,A,0,0,D,M Atkinson,14,6,7,3,15,12,8,2,3,3,0,0,1.75,3.9,5.0,1.78,3.77,5.06,1.75,3.7,5.0,1.86,3.46,5.08
E0,09/02/2019,Watford,Everton,1,0,H,0,0,D,L Probert,7,9,2,4,21,10,8,2,2,0,0,1,2.35,3.5,3.2,2.41,3.35,3.24,2.35,3.4,3.1,2.56,3.33,3.03
E0,10/02/2019,Man City,Chelsea,6,0,H,4,0,H,M Dean,15,12,9,4,9,13,2,2,1,2,0,0,1.5,4.75,7.0,1.51,4.63,6.91,1.5,4.4,6.5,1.58,4.25,6.44
E0,10/02/2019,Tottenham,Leicester,3,1,H,1,0,H,M Oliver,12,20,5,9,11,4,2,9,3,1,0,0,1.7,3.9,5.5,1.72,3.76,5.7,1.7,3.75,5.5,1.78,3.68,5.37
E0,11/02/2019,Wolves,Newcastle,1,1,D,0,0,D,G Scott,22,9,6,3,7,9,13,1,1,3,0,0,1.7,3.75,5.75,1.69,3.82,5.96,1.7,3.7,5.5,1.81,3.52,5.45
E0,22/02/2019,Cardiff,Watford,1,5,A,0,1,A,S Hooper,15,12,6,7,10,11,3,3,1,2,0,0,3.1,3.4,2.45,3.08,3.36,2.5,3.0,3.3,2.4,3.15,3.34,2.47
E0,22/02/2019,West Ham,Fulham,3,1,H,2,1,H,L Mason,21,8,7,5,11,11,12,0,1,1,0,0,1.95,3.8,4.0,1.96,3.72,4.09,1.91,3.6,4.0,2.06,3.47,4.0
E0,23/02/2019,Bournemouth,Wolves,1,1,D,1,0,H,R East,10,10,3,2,10,15,9,8,4,5,0,0,2.87,3.4,2.62,2.88,3.31,2.69,2.8,3.25,2.6,3.2,3.29,2.46
E0,23/02/2019,Burnley,Tottenham,2,1,H,0,0,D,M Dean,10,17,4,6,9,12,7,6,1,3,0,0,5.75,3.8,1.7,5.52,3.81,1.73,5.25,3.8,1.67,6.18,3.99,1.64
E0,23/02/2019,Leicester,Crystal Palace,1,4,A,0,1,A,A Taylor,27,7,5,5,7,14,8,3,2,1,0,0,2.25,3.4,3.5,2.24,3.35,3.66,2.15,3.3,3.5,2.3,3.41,3.45
E0,23/02/2019,Newcastle,Huddersfield,2,0,H,0,0,D,K Friend,29,3,12,1,11,7,12,0,2,0,0,1,1.83,3.5,5.25,1.85,3.43,5.22,1.78,3.3,5.25,1.91,3.39,4.86
E0,24/02/2019,Arsenal,Southampton,2,0,H,2,0,H,G Scott,12,10,4,4,7,14,6,4,0,0,0,0,1.5,4.75,7.0,1.53,4.47,6.58,1.5,4.33,6.5,1.58,4.14,6.61
E0,24/02/2019,Man United,Liverpool,0,0,D,0,0,D,M Oliver,6,7,3,1,15,17,3,7,1,3,0,0,3.1,3.5,2.37,3.16,3.63,2.35,3.0,3.5,2.3,3.59,3.45,2.22
E0,26/02/2019,Cardiff,Everton,0,3,A,0,1,A,K Friend,6,12,0,4,12,12,3,4,3,1,0,0,3.75,3.4,2.15,3.85,3.38,2.14,3.75,3.25,2.1,3.95,3.37,2.12
E0,26/02/2019,Huddersfield,Wolves,1,0,H,0,0,D,D Coote,15,7,3,0,10,10,3,5,2,2,0,0,5.0,3.5,1.85,5.17,3.41,1.86,5.0,3.3,1.83,5.56,3.62,1.76
E0,26/02/2019,Leicester,Brighton,2,1,H,1,0,H,L Probert,19,15,3,3,6,4,4,8,1,1,0,0,1.9,3.5,4.6,1.95,3.45,4.53,1.88,3.4,4.4,1.82,3.52,5.25
E0,26/02/2019,Newcastle,Burnley,2,0,H,2,0,H,C Pawson,12,12,3,2,8,8,4,7,1,3,0,0,2.15,3.3,3.9,2.15,3.33,3.89,2.1,3.2,3.8,2.21,3.23,3.83
E0,27/02/2019,Arsenal,Bournemouth,5,1,H,2,1,H,C Kavanagh,16,13,6,5,11,9,9,4,2,2,0,0,1.44,5.0,7.5,1.46,4.85,7.4,1.42,4.75,7.5,1.4,5.22,8.05
E0,27/02/2019,Chelsea,Tottenham,2,0,H,0,0,D,A Marriner,11,9,1,0,7,14,2,2,1,1,0,0,2.3,3.5,3.25,2.3,3.48,3.38,2.25,3.4,3.2,2.38,3.29,3.4
E0,27/02/2019,Crystal Palace,Man United,1,3,A,0,1,A,M Atkinson,17,13,2,4,8,9,5,6,2,3,0,0,3.25,3.5,2.3,3.25,3.43,2.36,3.1,3.4,2.3,3.31,3.32,2.39
E0,27/02/2019,Liverpool,Watford,5,0,H,2,0,H,G Scott,19,5,10,3,5,7,6,4,0,2,0,0,1.28,6.0,12.0,1.29,5.66,11.94,1.27,5.5,12.0,1.27,6.0,12.79
E0,27/02/2019,Man City,West Ham,1,0,H,0,0,D,S Attwell,20,2,7,1,2,6,12,2,0,2,0,0,1.16,9.0,19.0,1.16,8.38,17.97,1.14,8.0,19.0,1.11,11.44,21.23
E0,27/02/2019,Southampton,Fulham,2,0,H,2,0,H,A Taylor,14,14,4,4,15,13,7,4,0,1,0,0,1.9,3.7,4.33,1.93,3.66,4.33,1.91,3.5,4.2,2.03,3.43,4.2
